filename	scene_label	airport	bus	metro	metro_station	park	public_square	shopping_mall	street_pedestrian	street_traffic	tram
unknown	street_traffic	0.0004003855283372104	0.0004925314569845796	0.0016340588917955756	0.008705677464604378	0.0005648123333230615	0.0026424084790050983	0.0001609015162102878	0.0018687513656914234	0.9805537462234497	0.002976681338623166
unknown	tram	4.3116520828334615e-05	0.007494680117815733	0.023815585300326347	0.0007811684045009315	0.015617327764630318	0.005838223733007908	0.001663055969402194	5.601568045676686e-05	0.010629701428115368	0.9340610504150391
unknown	shopping_mall	0.1438099443912506	0.011974272318184376	0.033146217465400696	0.14219056069850922	0.011850978247821331	0.03807861730456352	0.4018407166004181	0.17267321050167084	0.01337202824652195	0.031063469126820564
unknown	street_traffic	0.00047387415543198586	1.9349437934579328e-05	9.115492866840214e-05	0.00018063209427054971	0.0013277335092425346	0.001247087842784822	0.0007595769711770117	0.0017677148571237922	0.9940979480743408	3.489412119961344e-05
unknown	tram	0.019485807046294212	0.034767523407936096	0.12777462601661682	0.017253806814551353	0.009006550535559654	0.013633825816214085	0.011810248717665672	0.014041251502931118	0.005379803478717804	0.746846616268158
unknown	tram	0.0001618684909772128	0.00810195878148079	0.0018913772655650973	0.0009075048728846014	0.010001697577536106	0.007875367067754269	0.00012746540596708655	0.0016360679874196649	0.007054594811052084	0.962242066860199
unknown	park	0.0037700985558331013	0.0012438009725883603	0.001815673429518938	0.0011252837721258402	0.925930380821228	0.0269584022462368	0.0011026867432519794	0.0036898008547723293	0.03367814049124718	0.0006857251864857972
unknown	street_pedestrian	0.11083390563726425	0.010519547387957573	0.004072010517120361	0.0499003566801548	0.010396369732916355	0.17093123495578766	0.08827323466539383	0.43619856238365173	0.11206897348165512	0.006805762182921171
unknown	bus	0.06529105454683304	0.37994393706321716	0.05135154724121094	0.25143083930015564	0.030309397727251053	0.011417960748076439	0.005356570705771446	0.027788225561380386	0.0042174081318080425	0.1728929579257965
unknown	metro	0.017909692600369453	0.03027256950736046	0.4946693480014801	0.31686392426490784	0.004977658856660128	0.044159408658742905	0.022513484582304955	0.02920440398156643	0.02204049378633499	0.01738901622593403
unknown	park	0.0028549921698868275	0.001023730612359941	0.0010253036161884665	0.003606113838031888	0.9037188291549683	0.07878174632787704	0.0008484645513817668	0.0016313358210027218	0.0055402000434696674	0.0009692393941804767
unknown	metro_station	0.0031639973167330027	0.00019984523532912135	0.40996140241622925	0.5830175280570984	5.607348066405393e-05	0.0003515418211463839	9.384068835061044e-05	0.00011053486377932131	0.0002641734608914703	0.002781172748655081
unknown	metro_station	0.008619247004389763	0.002586896298453212	0.02035251259803772	0.5745828151702881	0.0024879956617951393	0.01788691245019436	0.3115135729312897	0.028111200779676437	0.0029650218784809113	0.030893797054886818
unknown	street_traffic	0.013806679286062717	0.0036504475865513086	0.0037054945714771748	0.02009677328169346	0.010496523231267929	0.027969401329755783	0.01548005361109972	0.027018480002880096	0.8712112307548523	0.0065649645403027534
unknown	shopping_mall	0.015408448874950409	0.00031451464747078717	9.511337702861056e-05	0.0008383658132515848	0.004596988204866648	0.002512207720428705	0.9588040113449097	0.015145452693104744	0.0014062619302421808	0.0008786102989688516
unknown	airport	0.7035574316978455	0.014025167562067509	0.029484083876013756	0.1289810836315155	0.014320200309157372	0.025400802493095398	0.0308694988489151	0.030331501737236977	0.006334918551146984	0.0166952945291996
unknown	metro	0.00010452116111991927	0.0002570449432823807	0.9902663826942444	0.0005981571739539504	1.945714575413149e-05	0.0001156961516244337	0.00031818580464459956	7.821162580512464e-05	7.037579052848741e-05	0.008171944878995419
unknown	street_pedestrian	0.2624894678592682	0.021481286734342575	0.003765951609238982	0.05272209271788597	0.003543919650837779	0.01725330576300621	0.20872801542282104	0.4153425693511963	0.006804540287703276	0.007868870161473751
unknown	bus	0.0014972120989114046	0.6909134984016418	0.27017587423324585	0.0013895331649109721	0.001353658502921462	0.0010537196649238467	0.0008217975846491754	0.0011508691823109984	0.00617739325389266	0.025466438382864
unknown	street_pedestrian	0.16856549680233002	0.005328643601387739	0.0038196523673832417	0.033531155437231064	0.004982328973710537	0.07654218375682831	0.052818361669778824	0.6451940536499023	0.0036159141454845667	0.005602165125310421
unknown	park	0.00036095609539188445	0.00024630941334180534	0.0003515917342156172	0.0002461483236402273	0.9976373910903931	0.00029309498495422304	0.00032274966361001134	8.836814959067851e-05	0.00019488988618832082	0.000258538726484403
unknown	bus	0.00011803904635598883	0.9857529997825623	0.0007615372305735946	2.457301707181614e-05	0.000904896529391408	0.0003479383303783834	0.00014764776278752834	7.255548553075641e-05	0.002596764825284481	0.009273061528801918
unknown	park	0.001834783237427473	0.002277105115354061	0.0011381888762116432	0.0016933276783674955	0.8213492035865784	0.0077684614807367325	0.0018960165325552225	0.000829932454507798	0.16002801060676575	0.0011850635055452585
unknown	street_traffic	0.0005365906399674714	0.0002569527132436633	0.00010889508848777041	0.005887430626899004	0.002399373333901167	0.00934633333235979	0.0008722393540665507	0.0017747957026585937	0.9787693023681641	4.807204459211789e-05
unknown	park	5.485834117280319e-05	0.0007062569493427873	0.0002782789815682918	2.876928738260176e-05	0.9676570296287537	0.0016640338581055403	5.377137858886272e-05	1.9846047507598996e-05	0.028969570994377136	0.0005677047884091735
unknown	street_pedestrian	0.0612415075302124	0.004576320294290781	0.012815416790544987	0.01195557415485382	0.009409653954207897	0.3075980842113495	0.024244416505098343	0.4463847577571869	0.11965224146842957	0.0021219970658421516
unknown	airport	0.9788973331451416	0.00014864918193779886	0.0004285072791390121	0.006469131447374821	0.00014904438285157084	0.0004912030999548733	0.0032255048863589764	0.010013808496296406	2.5748984626261517e-05	0.00015099006122909486
unknown	metro_station	0.2442900687456131	0.004209216218441725	0.012024815194308758	0.37455758452415466	0.0008213574765250087	0.004181447438895702	0.342632532119751	0.01317870058119297	0.0006030403892509639	0.0035013132728636265
unknown	park	0.011372340843081474	0.0031047596130520105	0.005494709592312574	0.0034433333203196526	0.6969420313835144	0.06378836929798126	0.004771579056978226	0.020260952413082123	0.18136511743068695	0.009456903673708439
unknown	shopping_mall	0.11590591073036194	0.016304515302181244	0.024906981736421585	0.272026002407074	0.0023821922950446606	0.11192797869443893	0.32971256971359253	0.10890230536460876	0.006957510020583868	0.010974072851240635
unknown	shopping_mall	0.027508297935128212	0.008686074055731297	0.016043024137616158	0.06606502830982208	0.015935879200696945	0.0674448311328888	0.6440833210945129	0.0763271301984787	0.04305596649646759	0.034850481897592545
unknown	bus	0.001354610431008041	0.9608737230300903	0.009889784269034863	0.0016472209244966507	0.001259655342437327	0.0005869377055205405	0.0011143741430714726	0.0017849865835160017	0.0018051337683573365	0.01968349516391754
unknown	metro_station	0.05513490363955498	0.08703809231519699	0.24128374457359314	0.39787164330482483	0.0017943623242899776	0.028911374509334564	0.013177498243749142	0.07848958671092987	0.007858719676733017	0.08844011276960373
unknown	metro	0.0003936666762456298	9.02273241081275e-05	0.9664354920387268	0.007303920108824968	0.0005738007603213191	0.0024825772270560265	0.00024005338491406292	0.00032826789538376033	0.0013567577116191387	0.020795049145817757
unknown	shopping_mall	0.10336407274007797	0.004200850613415241	0.0024880184791982174	0.018728716298937798	0.005340180825442076	0.022365426644682884	0.7860105633735657	0.030487213283777237	0.02230403944849968	0.004710985813289881
unknown	street_traffic	0.003157346975058317	0.015575133264064789	0.09925337135791779	0.1590963453054428	0.014482317492365837	0.24726617336273193	0.034087296575307846	0.02772272191941738	0.3905923068523407	0.008767147548496723
unknown	bus	2.277992643939797e-05	0.9975098371505737	0.0002046712179435417	0.00010237479727948084	0.0002160565636586398	0.00015899758727755398	6.57436903566122e-05	3.297232979093678e-05	0.0006405687890946865	0.0010460943449288607
unknown	tram	0.0003376541717443615	0.007566395215690136	0.006596837192773819	0.004577505402266979	0.0005957418470643461	0.00021670405112672597	0.0003710542223416269	0.0005476156366057694	0.00031289210892282426	0.9788777232170105
unknown	metro_station	0.11449214816093445	0.05299976095557213	0.1347707211971283	0.3008301258087158	0.004501227289438248	0.15239432454109192	0.08153267949819565	0.06604039669036865	0.041280217468738556	0.05115833505988121
unknown	public_square	0.041282910853624344	0.0581880621612072	0.06837137043476105	0.0482080914080143	0.028819579631090164	0.32891029119491577	0.07019206881523132	0.20217669010162354	0.052641693502664566	0.1012091413140297
unknown	metro	0.012300698086619377	0.11651667207479477	0.3807719945907593	0.22236596047878265	0.007263900712132454	0.05808398500084877	0.005587785504758358	0.040429580956697464	0.1532406508922577	0.003438730025663972
unknown	street_traffic	0.00024202265194617212	0.0001904887758428231	0.0006343530840240419	0.0006985634099692106	0.0007628414314240217	0.000875780067872256	0.00016968698764685541	0.0009318372467532754	0.9954173564910889	7.694130908930674e-05
unknown	bus	0.0008028861484490335	0.8762146234512329	0.07372058928012848	0.002134529175236821	0.002523676957935095	0.002315086778253317	0.0005527817993424833	0.0021403327118605375	0.0062591214664280415	0.03333641588687897
unknown	public_square	0.0025019387248903513	0.00412680022418499	0.002646050415933132	0.015463399700820446	0.2421271950006485	0.5217393636703491	0.0015275526093319058	0.006850665435194969	0.20238067209720612	0.0006364632281474769
unknown	park	0.019493073225021362	0.01556430570781231	0.021091299131512642	0.008081264793872833	0.8221720457077026	0.04105649143457413	0.0023033854085952044	0.004539605230093002	0.05827515199780464	0.007423339411616325
unknown	metro	0.00019415027054492384	0.0003576535382308066	0.5049054026603699	0.0006241403170861304	0.001198024838231504	0.00033117757993750274	0.00034957751631736755	0.00032058695796877146	0.0011315688025206327	0.4905877709388733
unknown	tram	0.001076781889423728	0.008654026314616203	0.05573500692844391	0.002036693040281534	0.0015252524754032493	0.001138852210715413	0.0015577966114506125	0.000901893072295934	0.0020665398333221674	0.925307035446167
unknown	shopping_mall	0.11331960558891296	0.0946374237537384	0.13208284974098206	0.13613857328891754	0.00883937906473875	0.13117194175720215	0.25572988390922546	0.06809832900762558	0.04531937837600708	0.014662754721939564
unknown	metro_station	0.06249832361936569	0.03540179133415222	0.15624868869781494	0.6198974251747131	0.0002926865709014237	0.01632741652429104	0.01998894289135933	0.006591449026018381	0.010342072695493698	0.07241126149892807
unknown	airport	0.3565590977668762	0.045944951474666595	0.007823043502867222	0.028026914224028587	0.0023084995336830616	0.1790127009153366	0.006960162427276373	0.33800360560417175	0.01548384502530098	0.01987721398472786
unknown	park	0.00022634750348515809	0.0009026492480188608	0.0001294125831918791	6.065931302146055e-05	0.958149790763855	0.03037380240857601	0.0001591934124007821	0.0010481365025043488	0.008620806969702244	0.0003292121400590986
unknown	public_square	0.04740701615810394	0.013921338133513927	0.01298351027071476	0.02677346020936966	0.05787878483533859	0.39673352241516113	0.017134632915258408	0.2848079800605774	0.1307823359966278	0.011577419005334377
unknown	public_square	0.03564803674817085	0.004817503970116377	0.019604388624429703	0.35311204195022583	0.007148437201976776	0.3816782832145691	0.12715689837932587	0.04307456687092781	0.020563427358865738	0.007196367718279362
unknown	metro	0.0002003963600145653	0.06413163989782333	0.5034249424934387	0.09098400920629501	0.004896940663456917	0.0020501338876783848	0.00010477166506461799	0.0004780098970513791	0.013409469276666641	0.3203195631504059
unknown	street_traffic	0.00248453626409173	0.033636707812547684	0.08812554180622101	0.00552306417375803	0.34468314051628113	0.04872316122055054	0.0011592978844419122	0.0032985208090394735	0.45667797327041626	0.015688035637140274
unknown	bus	0.0014489316381514072	0.9931227564811707	0.0011952893109992146	0.0005732334684580564	9.70813853200525e-05	6.487065547844395e-05	0.0001221640850417316	0.00041742558823898435	0.000166085796081461	0.002792051061987877
unknown	street_traffic	0.03611535578966141	0.011959180235862732	0.007675661239773035	0.003994699101895094	0.06797004491090775	0.15612950921058655	0.003735072212293744	0.09228648990392685	0.6062294244766235	0.013904646970331669
unknown	metro	0.0027164327912032604	0.011344422586262226	0.6520209908485413	0.04231357201933861	0.004855571314692497	0.01467153150588274	0.0012911449884995818	0.017495373263955116	0.007337219547480345	0.2459537535905838
unknown	park	0.0004568852309603244	5.43504320376087e-05	9.726803546072915e-05	6.150364788481966e-05	0.9963273406028748	0.0009084268240258098	0.000183104129973799	0.0005025268183089793	0.0013187823351472616	8.974588854471222e-05
unknown	street_traffic	0.00046403889427892864	0.0007590047898702323	0.0002492617932148278	0.00045070957276038826	0.00013774224498774856	0.00030743784736841917	0.00040983836515806615	0.00023178204719442874	0.996324360370636	0.0006656302139163017
unknown	bus	0.0008994978852570057	0.9270144104957581	0.004792685154825449	0.0017631438095122576	0.0019384634215384722	0.002255943836644292	0.0008057985105551779	0.001083750743418932	0.0022632586769759655	0.057183120399713516
unknown	public_square	0.04256453737616539	0.012363402172923088	0.02220871113240719	0.06982094794511795	0.021807368844747543	0.2860661447048187	0.20407253503799438	0.24835649132728577	0.0642114132642746	0.028528396040201187
unknown	street_pedestrian	0.0278816856443882	0.006271073594689369	0.16491375863552094	0.10279615223407745	0.10979411005973816	0.07427175343036652	0.019711371511220932	0.25688037276268005	0.057647936046123505	0.1798318475484848
unknown	tram	5.1480943511705846e-05	0.12951745092868805	0.05413692072033882	1.2174607945780735e-05	0.009036648087203503	0.0027125992346554995	0.00028197746723890305	0.000168691374710761	0.008874003775417805	0.7952080368995667
unknown	shopping_mall	0.13728919625282288	0.0009942541364580393	0.0009876422118395567	0.006023604888468981	0.004723555874079466	0.01634802483022213	0.8033974766731262	0.026128467172384262	0.002843128051608801	0.0012646816903725266
unknown	park	0.003224717453122139	0.014277992770075798	0.025332100689411163	0.03896953910589218	0.5519596338272095	0.024447856470942497	0.00186384457629174	0.004297169856727123	0.3122518062591553	0.02337535284459591
unknown	metro_station	0.04715462401509285	0.0174906924366951	0.09274161607027054	0.255328893661499	0.0888894647359848	0.10363645851612091	0.09743960946798325	0.030498774722218513	0.22471362352371216	0.04210622236132622
unknown	bus	0.0019847664516419172	0.79582679271698	0.048394959419965744	0.0021433159708976746	0.009975014254450798	0.005671717692166567	0.0031570056453347206	0.0026884947437793016	0.013627766631543636	0.1165301650762558
unknown	tram	3.843201557174325e-05	0.0009303041151724756	0.0011397444177418947	1.225772484758636e-05	0.0004991902387700975	0.00013288597983773798	0.00011159396672155708	3.7638026697095484e-05	4.559725130093284e-05	0.9970523118972778
unknown	tram	0.001256256364285946	0.2685708999633789	0.20452463626861572	6.032955207047053e-05	0.014236876741051674	0.001783467479981482	0.0036819204688072205	0.0011765745002776384	0.032459888607263565	0.4722490906715393
unknown	airport	0.5231977105140686	0.011362845078110695	0.006329086609184742	0.08996403962373734	0.007289539556950331	0.10320237278938293	0.09300457686185837	0.14465956389904022	0.0027666729874908924	0.018223710358142853
unknown	park	0.0019073517760261893	0.001732848584651947	0.0010512328008189797	0.09364888072013855	0.5112454891204834	0.01197364553809166	0.051071200519800186	0.3016257584095001	0.02273043431341648	0.0030132303945720196
unknown	public_square	0.1583787053823471	0.0006847479962743819	0.0004906243993900716	0.0045007821172475815	0.0027407805901020765	0.6005231142044067	0.0188154149800539	0.21028821170330048	0.002535618841648102	0.0010419972240924835
unknown	street_traffic	0.003980353940278292	0.0042622690089046955	0.01111561805009842	0.00018899071437772363	0.04707176238298416	0.02868245355784893	0.0013899910263717175	0.006085122469812632	0.8926328420639038	0.004590517375618219
unknown	shopping_mall	0.039290301501750946	0.004706003703176975	0.009847269393503666	0.06967218220233917	0.00450383173301816	0.0065447548404335976	0.8219529986381531	0.02075207233428955	0.00463859224691987	0.01809205301105976
unknown	park	0.006323947571218014	0.0030345700215548277	0.003087725257501006	0.0005637854337692261	0.8394384980201721	0.04004035145044327	0.0010634600184857845	0.010304081253707409	0.09217403829097748	0.003969562239944935
unknown	street_pedestrian	0.20800918340682983	0.01619024947285652	0.005456929560750723	0.09252381324768066	0.003454171819612384	0.029204076156020164	0.025352593511343002	0.6021997332572937	0.0035779362078756094	0.014031320810317993
unknown	bus	0.005954414140433073	0.7760778665542603	0.05432349815964699	0.006904863752424717	0.008222375065088272	0.005956197623163462	0.002871178789064288	0.010709688998758793	0.014933363534510136	0.11404654383659363
unknown	metro_station	0.0006700749509036541	0.0018575077410787344	0.039471887052059174	0.9043653607368469	0.0005351652507670224	0.046963516622781754	0.0001496376789873466	0.00037207058630883694	0.005471126176416874	0.00014366394316311926
unknown	metro	0.0028286457527428865	0.007924762554466724	0.5637646913528442	0.0007096935878507793	0.0008057059021666646	0.011958455666899681	0.003986017778515816	0.0011841482482850552	0.0007870908593758941	0.40605083107948303
unknown	airport	0.5539953112602234	0.0035637738183140755	0.005686590448021889	0.02064734697341919	0.0109697375446558	0.14972643554210663	0.018237508833408356	0.23176878690719604	0.002201658207923174	0.0032028481364250183
unknown	public_square	0.013110758736729622	0.0029304632917046547	0.020726382732391357	0.010323763824999332	0.012822632677853107	0.6104387044906616	0.06433822959661484	0.24134564399719238	0.011158104985952377	0.01280532032251358
unknown	tram	0.0003773508360609412	0.00048484772560186684	0.01198465097695589	0.02081678993999958	0.0027540759183466434	0.00034652272006496787	0.0010809871600940824	0.0009283485123887658	0.0010294968960806727	0.960196852684021
unknown	street_pedestrian	0.2025957852602005	0.002562421839684248	0.001697347266599536	0.0035080930683761835	0.016811024397611618	0.20580308139324188	0.02971275895833969	0.530563235282898	0.0016777125420048833	0.005068570375442505
unknown	tram	0.0025786629412323236	0.0267053060233593	0.03999330475926399	0.006652241572737694	0.002048688707873225	0.000906047411262989	0.0019865219946950674	0.001406489172950387	0.0008695218712091446	0.9168531894683838
unknown	public_square	0.003016700968146324	0.010066795162856579	0.01852448284626007	0.011542980559170246	0.011109513230621815	0.8697060346603394	0.0016826143255457282	0.023596899583935738	0.04284774139523506	0.007906259037554264
unknown	street_traffic	0.0006278709624893963	0.0024430511984974146	0.0010939622297883034	0.019296512007713318	0.015834422782063484	0.009396377019584179	0.00034949250402860343	0.0007160029490478337	0.9497324824333191	0.0005099232075735927
unknown	street_pedestrian	0.1322641670703888	0.002462123753502965	0.0014262873446568847	0.027800170704722404	0.00834641419351101	0.18893805146217346	0.08312812447547913	0.42358094453811646	0.1295800656080246	0.002473637228831649
unknown	public_square	0.0033612761180847883	0.016923727467656136	0.02110961824655533	0.07086602598428726	0.032450851052999496	0.3543318510055542	0.0023238768335431814	0.16686850786209106	0.310118168592453	0.02164616994559765
unknown	street_traffic	0.0008866573334671557	0.0040316409431397915	0.001830063876695931	0.0007292011869139969	0.2549766004085541	0.08447807282209396	0.0007185685681179166	0.007404785603284836	0.6425210237503052	0.002423441968858242
unknown	street_traffic	0.00893534254282713	0.0024749282747507095	0.039786458015441895	0.04026385769248009	0.22213342785835266	0.0960160344839096	0.015133307315409184	0.05083250626921654	0.5213657021522522	0.0030584889464080334
unknown	street_pedestrian	0.25091829895973206	0.00949457474052906	0.0070621236227452755	0.010844146832823753	0.0036869868636131287	0.07643967866897583	0.24218416213989258	0.38655585050582886	0.007065164856612682	0.005749035160988569
unknown	metro_station	0.002803503768518567	0.0006344423163682222	0.3556453287601471	0.39894381165504456	0.0036295780446380377	0.0019270386546850204	0.021940119564533234	0.0037555189337581396	0.0019987740088254213	0.20872187614440918
unknown	metro_station	0.001991820754483342	0.07500341534614563	0.1708015501499176	0.4104069769382477	0.034751083701848984	0.036215558648109436	0.00040017772698774934	0.011258569546043873	0.14265301823616028	0.1165178120136261
unknown	shopping_mall	0.19809475541114807	0.0036090086214244366	0.007168296724557877	0.010308731347322464	0.017218273133039474	0.048258740454912186	0.5878064632415771	0.11279144883155823	0.009792388416826725	0.004951913375407457
unknown	park	0.0005543207516893744	0.004526488948613405	0.010319514200091362	0.021616961807012558	0.8027446866035461	0.0006555163417942822	0.0005679817986674607	0.0002829568402376026	0.15620540082454681	0.002526205964386463
unknown	tram	0.0236678346991539	0.15803569555282593	0.12205763906240463	0.02911047637462616	0.007015407085418701	0.02587331272661686	0.03161698579788208	0.037955399602651596	0.014987914822995663	0.5496794581413269
unknown	airport	0.5318292379379272	0.0003903933975379914	0.0008960528648458421	0.023722058162093163	0.003402176545932889	0.0035663738381117582	0.3009936213493347	0.1340670883655548	0.00036323568201623857	0.0007696779794059694
unknown	park	0.001994755817577243	0.000519552209880203	0.00038048060378059745	0.0050441729836165905	0.9451625943183899	0.026736898347735405	0.0017525500152260065	0.004046797752380371	0.014018641784787178	0.0003436269180383533
unknown	park	0.09018498659133911	0.003272505709901452	0.03487012907862663	0.020201925188302994	0.46723419427871704	0.03140075132250786	0.0948459729552269	0.1433316022157669	0.09623673558235168	0.01842118799686432
unknown	tram	0.00021104612096678466	0.2406797707080841	0.11744184046983719	0.00022291316417977214	0.0009474459802731872	0.0009204964153468609	0.0002666748478077352	0.0003814625961240381	0.0024219632614403963	0.6365063190460205
unknown	metro	0.006808226928114891	0.0014711844269186258	0.4874398708343506	0.22699172794818878	0.01157950609922409	0.00842257495969534	0.011569157242774963	0.011081768199801445	0.01013264525681734	0.224503293633461
unknown	metro_station	0.0001254886738024652	0.020829657092690468	0.00974993035197258	0.7552474737167358	0.016101431101560593	0.08110769093036652	4.15168033214286e-05	0.001472914475016296	0.11059228330850601	0.00473153917118907
unknown	tram	0.006585778668522835	0.007455636281520128	0.46008166670799255	0.005930929910391569	0.005325986538082361	0.002971651963889599	0.011684831231832504	0.0033064535818994045	0.0025279042311012745	0.4941291809082031
unknown	street_pedestrian	0.12444092333316803	0.0017855874029919505	0.0044773840345442295	0.01280131470412016	0.018574725836515427	0.19186660647392273	0.0402604341506958	0.585577130317688	0.01535787247121334	0.004857959691435099
unknown	park	0.003382160561159253	0.0002806539414450526	0.0006935895071364939	0.0014406823320314288	0.9913528561592102	0.0005687406519427896	0.000776302011217922	0.000728934130165726	0.00035606580786406994	0.00041997156222350895
unknown	public_square	0.014885345473885536	0.006896866485476494	0.15087367594242096	0.019609445706009865	0.09370225667953491	0.5225300192832947	0.00452380208298564	0.07830849289894104	0.03927162289619446	0.06939855217933655
unknown	public_square	0.14324869215488434	0.07004278898239136	0.026400398463010788	0.02666132152080536	0.005261697340756655	0.33759477734565735	0.03143201395869255	0.04596210643649101	0.2871622145175934	0.02623402513563633
unknown	metro_station	0.014868093654513359	0.002835516817867756	0.01597299613058567	0.6438794136047363	0.01426623947918415	0.03673091158270836	0.02025996334850788	0.09938515722751617	0.14653827250003815	0.005263466387987137
unknown	tram	0.0003165396919939667	0.0029614223167300224	0.02345528081059456	0.0007998482324182987	0.001577642629854381	0.00042458478128537536	0.0001875809539342299	0.0008897854131646454	0.0006137622403912246	0.9687736630439758
unknown	street_pedestrian	0.32824549078941345	0.0018810041947290301	0.0028415617998689413	0.007527616340667009	0.009824099950492382	0.15884314477443695	0.009208583272993565	0.47344306111335754	0.0032823977526277304	0.00490307342261076
unknown	public_square	0.03647567331790924	0.017784856259822845	0.008130297064781189	0.041842542588710785	0.018056776374578476	0.48028653860092163	0.0265098437666893	0.14469964802265167	0.21820668876171112	0.00800715759396553
unknown	metro_station	0.10296249389648438	0.09781262278556824	0.07569434493780136	0.5443400144577026	0.003557630116119981	0.012342008762061596	0.019510334357619286	0.10018907487392426	0.006169074214994907	0.037422358989715576
unknown	airport	0.41198283433914185	0.012462486512959003	0.011117528192698956	0.07163998484611511	0.13141366839408875	0.092186339199543	0.04042918607592583	0.18025250732898712	0.022621292620897293	0.025894099846482277
unknown	street_traffic	0.001034491346217692	0.0007960083312354982	0.000476508546853438	0.0010780441807582974	0.007190060801804066	0.0056139202788472176	0.0010093272430822253	0.002498003887012601	0.9798454642295837	0.00045830864110030234
unknown	tram	0.00018776986689772457	0.014833251014351845	0.023311516270041466	0.00029582547722384334	0.0012295438209548593	0.002590024843811989	0.00044010140118189156	0.0014019999653100967	0.0012937845895066857	0.9544161558151245
unknown	metro_station	0.006949843838810921	0.021022256463766098	0.27079638838768005	0.6897506713867188	0.0002903725835494697	0.0012083504116162658	0.004360990133136511	0.0009845123859122396	0.0003348746686242521	0.004301866982132196
unknown	shopping_mall	0.0035949114244431257	0.00028759564156644046	0.0026187740731984377	0.008404375985264778	0.003149366471916437	0.01013574656099081	0.8940927386283875	0.07109217345714569	0.002477879635989666	0.004146393854171038
unknown	tram	0.00020103377755731344	1.9791608792729676e-05	0.40825989842414856	0.0004426616651471704	0.0009068002109415829	0.00218775006942451	0.0004013846628367901	0.0029831218998879194	0.0007389633683487773	0.5838586688041687
unknown	shopping_mall	0.011760922148823738	0.004494718741625547	0.004029520321637392	0.018462952226400375	0.0021775858476758003	0.008596419356763363	0.9197290539741516	0.01635691337287426	0.00316660781390965	0.011225293390452862
