filename	scene_label
audio/airport-lisbon-1175-44606-s3.wav	airport
audio/metro-london-223-6777-s4.wav	metro
audio/metro-paris-226-6811-b.wav	metro
audio/metro-milan-1218-44276-s6.wav	metro
audio/metro-helsinki-221-6692-c.wav	metro
audio/shopping_mall-stockholm-258-7827-s4.wav	shopping_mall
audio/metro-lisbon-1199-44930-c.wav	metro
audio/metro-stockholm-227-6834-s5.wav	metro
audio/bus-lisbon-1226-45544-c.wav	bus
audio/airport-london-205-6206-s2.wav	airport
audio/bus-barcelona-210-6395-c.wav	bus
audio/public_square-vienna-253-7580-c.wav	public_square
audio/bus-helsinki-211-6443-c.wav	bus
audio/park-helsinki-242-7216-s1.wav	park
audio/shopping_mall-prague-1219-45014-s6.wav	shopping_mall
audio/bus-barcelona-210-6394-s3.wav	bus
audio/metro-lisbon-1224-45653-s4.wav	metro
audio/airport-milan-1172-44819-s1.wav	airport
audio/metro_station-vienna-240-7122-s5.wav	metro_station
audio/public_square-lyon-1208-44281-s5.wav	public_square
audio/street_pedestrian-barcelona-261-7911-s6.wav	street_pedestrian
audio/tram-lyon-1216-45467-s2.wav	tram
audio/shopping_mall-vienna-259-7875-b.wav	shopping_mall
audio/street_traffic-helsinki-269-8186-c.wav	street_traffic
audio/metro_station-stockholm-239-7096-s3.wav	metro_station
audio/park-london-243-7250-s2.wav	park
audio/park-lisbon-1198-45254-s3.wav	park
audio/metro-vienna-228-6879-s4.wav	metro
audio/public_square-paris-251-7510-s4.wav	public_square
audio/tram-helsinki-276-8423-c.wav	tram
audio/metro_station-helsinki-232-6972-c.wav	metro_station
audio/shopping_mall-helsinki-255-7650-s5.wav	shopping_mall
audio/public_square-barcelona-248-7414-s5.wav	public_square
audio/street_traffic-milan-1202-44201-s2.wav	street_traffic
audio/bus-lyon-1186-45388-s1.wav	bus
audio/airport-lisbon-1175-45127-s1.wav	airport
audio/street_traffic-lisbon-1171-45218-s5.wav	street_traffic
audio/bus-london-212-6471-s2.wav	bus
audio/shopping_mall-stockholm-258-7838-s4.wav	shopping_mall
audio/metro-helsinki-221-6692-a.wav	metro
audio/metro_station-helsinki-232-6976-s2.wav	metro_station
audio/bus-lisbon-1212-45601-a.wav	bus
audio/street_traffic-barcelona-268-8144-s3.wav	street_traffic
audio/shopping_mall-lisbon-1176-44358-s1.wav	shopping_mall
audio/airport-milan-1172-44205-s4.wav	airport
audio/park-stockholm-246-7348-s3.wav	park
audio/tram-london-278-8454-c.wav	tram
audio/shopping_mall-lyon-1196-44143-s3.wav	shopping_mall
audio/airport-paris-206-6254-s2.wav	airport
audio/park-helsinki-242-7198-s2.wav	park
audio/metro-helsinki-221-6684-s3.wav	metro
audio/tram-stockholm-284-8599-s6.wav	tram
audio/street_traffic-barcelona-268-8163-s1.wav	street_traffic
audio/public_square-stockholm-252-7535-b.wav	public_square
audio/tram-lisbon-1200-44256-s4.wav	tram
audio/public_square-lyon-1208-44889-s1.wav	public_square
audio/shopping_mall-vienna-259-7863-c.wav	shopping_mall
audio/metro-paris-224-6782-s2.wav	metro
audio/street_traffic-stockholm-273-8329-s4.wav	street_traffic
audio/shopping_mall-paris-257-7806-c.wav	shopping_mall
audio/bus-lisbon-1223-44429-a.wav	bus
audio/bus-lyon-1177-45494-s1.wav	bus
audio/metro-prague-1213-45711-s2.wav	metro
audio/tram-lisbon-1191-44696-b.wav	tram
audio/airport-vienna-209-6351-a.wav	airport
audio/bus-helsinki-211-6424-s6.wav	bus
audio/airport-prague-1173-44592-b.wav	airport
audio/bus-barcelona-210-6387-b.wav	bus
audio/metro_station-paris-238-7067-a.wav	metro_station
audio/metro-prague-1213-45266-c.wav	metro
audio/street_traffic-milan-1202-44428-s6.wav	street_traffic
audio/metro_station-helsinki-232-6972-s5.wav	metro_station
audio/shopping_mall-paris-257-7791-s1.wav	shopping_mall
audio/street_pedestrian-helsinki-262-7939-s2.wav	street_pedestrian
audio/tram-lisbon-1191-44133-b.wav	tram
audio/street_pedestrian-stockholm-266-8071-s6.wav	street_pedestrian
audio/tram-milan-1182-45217-c.wav	tram
audio/airport-barcelona-203-6137-s3.wav	airport
audio/street_traffic-lyon-1220-44939-s4.wav	street_traffic
audio/shopping_mall-prague-1219-44935-s5.wav	shopping_mall
audio/street_pedestrian-helsinki-262-7938-s2.wav	street_pedestrian
audio/public_square-barcelona-248-7407-s1.wav	public_square
audio/public_square-stockholm-252-7542-s2.wav	public_square
audio/street_pedestrian-paris-265-8043-b.wav	street_pedestrian
audio/public_square-barcelona-248-7410-a.wav	public_square
audio/park-helsinki-242-7213-s6.wav	park
audio/bus-milan-1180-45267-b.wav	bus
audio/street_traffic-milan-1166-44275-s3.wav	street_traffic
audio/park-milan-1164-44121-s2.wav	park
audio/public_square-stockholm-252-7565-s1.wav	public_square
audio/bus-paris-216-6544-b.wav	bus
audio/metro_station-prague-1170-45098-s3.wav	metro_station
audio/metro-helsinki-222-6728-s1.wav	metro
audio/street_traffic-vienna-274-8355-b.wav	street_traffic
audio/public_square-lisbon-1211-45056-s3.wav	public_square
audio/tram-barcelona-275-8385-s6.wav	tram
audio/public_square-prague-1214-45047-s3.wav	public_square
audio/airport-helsinki-204-6159-b.wav	airport
audio/public_square-milan-1168-45716-a.wav	public_square
audio/bus-helsinki-211-6426-s3.wav	bus
audio/airport-stockholm-207-6290-s5.wav	airport
audio/shopping_mall-vienna-259-7857-c.wav	shopping_mall
audio/tram-lisbon-1191-44722-s3.wav	tram
audio/bus-prague-1215-45133-b.wav	bus
audio/tram-lyon-1225-45021-s6.wav	tram
audio/park-stockholm-245-7302-c.wav	park
audio/shopping_mall-lyon-1196-44578-a.wav	shopping_mall
audio/public_square-prague-1192-45289-s1.wav	public_square
audio/metro_station-stockholm-239-7102-s4.wav	metro_station
audio/public_square-stockholm-252-7546-s4.wav	public_square
audio/metro_station-vienna-240-7135-c.wav	metro_station
audio/street_traffic-lyon-1220-44294-s3.wav	street_traffic
audio/shopping_mall-barcelona-254-7620-s6.wav	shopping_mall
audio/tram-vienna-285-8624-b.wav	tram
audio/public_square-paris-251-7512-s6.wav	public_square
audio/street_pedestrian-lisbon-1174-44627-c.wav	street_pedestrian
audio/metro-lisbon-1224-45653-b.wav	metro
audio/street_pedestrian-paris-264-8002-s6.wav	street_pedestrian
